latitude|longitude
32.9335845|130.1930662
13.6777679|102.5612418
26.213728|50.519703
1.459576|110.4122439
10.6237327|103.5307874
21.4726779|39.9548674
3.2100659|101.5914273
21.50325133|39.24364457
4.7455134|103.180343
10.6119379|103.5163999
13.6412644|102.577809
13.6679749|102.5668358
3.4234215|101.7906606
15.36683577|100.5059878
14.5669249|121.0279909
13.6596381|102.5588554
11.0733597|106.1692305
19.3599807|-99.1471719
21.91443618|-78.64782285
-2.6088851|140.9961383
21.5471973|39.1450798
1.4698737|103.75555
33.7265735|-118.2926756
35.62326776|139.7515613
44.682064|6.6248374
1.46994|103.755694
1.469947|103.755759
35.5856629|129.4222068
1.4697566|103.7573383
30.050488|31.362033
1.470051|103.756048
1.469907|103.755721
1.469853|103.755597
35.4671828|129.3535309
22.998927|120.222179
36.367896|139.7311942
24.4905729|54.3849499
34.771807|138.264969
10.629269|103.5262013
23.6946052|120.537145
3.0822019|101.6103104
3.0870621|101.6133337
2.957972|101.778349
2.957644|101.778423
1.3639612|103.7808767
24.996222|121.482499
35.2482572|136.6408593
14.558396|121.01076
5.9657105|116.1036287
19.1943352|72.8747528
35.0584222|134.9179388
26.7338588|99.7442837
1.5103393|110.3932526
23.9824498|121.6036071
3.1319036|101.6297596
4.7426569|114.5714942
3.1697633|101.7280847
3.1080961|101.6651332
10.6354932|103.507567
15.5385197|32.5622035
11.063972|106.172416
25.0318143|121.5571701
2.9996356|102.4077914
24.873611|121.3042166
24.4825137|39.5587421
-6.469150574|34.9798435
14.5583318|121.0193105
5.338585|100.277575
21.4077541|39.2458304
13.6683769|102.5668053
3.0422126|101.5893116
52.400139|13.0537712
3.1462677|101.7216334
35.702202|139.7000251
10.6044149|103.5642494
43.3885737|142.3935838
10.6338101|103.5064408
42.5795952|141.9197424
30.0489098|31.2645674
19.3599807|-99.1471719
31.8481274|129.9193811
3.1809356|101.6553751
34.6667185|133.9025894
36.7933193|10.1767132
1.6560937|103.5686433
13.649571|102.564824
30.0621737|31.3813294
51.31613668|12.08704456
11.0744676|106.1671521
24.1567492|120.6765331
24.6880961|46.6385347
21.6204245|39.1921071
24.4894656|54.3698072
5.3661876|100.2721443
30.043276|31.262958
19.3599807|-99.1471719
47.7893861|-122.1762307
11.5705779|104.8597796
21.5506906|39.2115698
3.07549|101.6604041
4.0752373|113.7940377
25.0285866|121.523453
36.2896902|127.5719345
14.5610798|121.0114388
23.9915654|121.5946261
11.5249904|104.9623052
24.1730916|120.6455549
2.9730162|101.7753488
36.9207458|127.1929033
35.83724|139.6255553
24.4636173|120.8640698
2.7599465|102.7690047
3.6592404|102.9915946
1.5288573|103.7012878
37.2278854|127.2195755
22.3682757|113.9932345
1.527224|103.762345
11.5279679|104.9537797
34.690858|137.676661
10.642031|103.536739
12.5616585|108.1656062
30.0422454|31.2632644
24.5609467|120.805204
1.4570854|103.9157081
13.69535475|100.7511848
3.1078324|101.5805281
40.9313051|14.5348196
53.41372739|14.67218119
40.99027094|21.37418931
4.1626601|117.8645077
53.72474108|91.59418875
26.34148747|126.8038257
54.7240693|69.0495931
1.4698212|103.7554457
38.96806049|35.43915949
13.641791|102.577916
5.020611797|101.8585045
11.074497|106.1672439
21.5211965|39.2654278
30.0471332|31.2661323
6.0878136|100.36278
24.0429323|52.754612
35.3478869|140.3769136
38.22177007|139.4801875
25.2679801|55.8817284
35.1057912|136.125123
35.615268|139.709162
30.0470531|31.2661036
21.4160913|39.8320289
3.6077548|101.9163657
1.4699627|103.7558325
1.4698399|103.7555909
30.0433837|31.2635924
30.0437771|31.2637748
15.537113|32.564447
15.5327407|32.5671454
40.81356813|-73.96232014
38.7040664|35.6163305
21.5430686|39.1615853
22.3338964|114.2074295
24.4819088|39.5547037
24.7646932|120.9392756
21.6328523|39.1417482
21.5971317|39.2003593
33.724278|73.075525
1.5234424|103.7316318
36.1436628|136.1805489
4.639204|101.155232
36.83836373|136.9839297
55.6887593|21.179511
11.0733568|106.1693068
4.7074779|115.0724987
3.1469905|113.0866411
15.5767782|32.5771557
10.6062471|104.1797485
34.4676607|135.3718674
1.3557787|103.7666048
24.4657137|39.6047277
4.87496313|100.7375114
30.0448556|31.2606829
36.897595|127.012008
1.46998|103.7559
23.6924303|120.532632
30.0416884|31.2630477
19.3599807|-99.1471719
30.0422626|31.2592387
35.793827|140.780383
15.5334421|32.566792
52.36923496|4.884125516
50.76690282|15.05562962
48.6685411|10.1596588
21.5430753|39.1615471
13.659781|102.5568084
34.8622828|137.06663
21.54323|39.16182
25.0525338|121.6070396
-2.6089543|140.9961542
21.14843|106.134878
35.616065|139.718599
21.5559492|39.7740897
-37.926434|145.1086
24.96487246|121.1913523
34.7893632|133.613695
30.0419303|31.262969
1.4698703|103.7557341
35.100529|137.194146
30.0409897|31.2625964
-31.5578814|-68.562183
25.2596396|55.318925
40.738707|-73.874749
1.470053|103.755979
30.048175|31.374788
35.8743277|128.8239234
8.135213255|39.23177892
13.6687588|100.6144937
30.0467669|31.371676
18.2275673|42.5020528
1.4699297|103.7557312
16.045258|48.980594
38.34307|23.5938678
24.986413|55.181685
36.099473|140.011674
1.316123|103.903461
3.1556036|101.6964325
22.6121372|120.5423041
24.8185379|46.7634073
56.9057416|60.8181905
30.041211|31.259459
22.3325985|114.1930493
14.5573176|121.009456
3.1807451|101.7571838
21.6715931|39.171518
34.7475096|135.4690099
40.843618|14.2687039
24.4289183|54.4285714
29.2862764|47.9642661
14.53634|49.114478
34.05668|134.130044
36.0927194|128.4268875
30.0435653|31.2635826
35.65140879|139.7399311
35.6803997|139.7690174
-8.5520278|125.5526189
21.536719|39.177138
36.282221|139.371286
14.431818|121.0183749
1.469958|103.756028
30.0417094|31.2615638
24.6808292|46.6982954
3.249534|101.706534
3.249519|101.706463
15.7337875|75.9660996
24.7881312|46.692731
2.7902986|101.5193807
21.3979344|39.8159893
1.3983901|103.8921427
1.4698724|103.7555438
30.0471609|31.3625316
22.729733|114.05797
21.4162948|39.8304162
5.4070593|100.3335234
21.416041|39.830438
24.8805031|121.2069086
5.4209611|100.3143597
15.5309885|32.569973
2.9408921|101.6128608
21.5430954|39.1615806
-8.5530463|125.5597968
1.438133|103.8396665
1.4727783|103.7534531
3.0740518|101.7161091
21.557235|39.2273577
3.165339928|101.7325806
10.6331731|103.5083975
15.5449782|32.5682938
30.041213|31.262573
24.6883059|46.6390386
2.9461024|101.3340649
6.1312763|100.3847572
36.1673834|139.3175436
13.8310528|100.6929132
24.0820417|52.6563047
35.647591|128.436629
1.4698737|103.7555684
24.088083|38.0551771
36.1196999|128.3656055
30.0431328|31.2629422
15.5363059|32.5650247
24.1442072|120.7309181
6.1303337|100.385957
30.042903|31.326894
15.526664|32.5728006
1.3034181|103.7285445
39.9054237|32.8817588
15.5232614|32.5755932
1.6564596|103.5929922
30.0432249|31.2640575
21.4052844|39.8678627
21.4150225|39.8297267
28.90909346|64.05523943
21.562471|39.224828
22.3231554|114.2203919
52.4785899|13.3256093
30.0650368|31.379185
3.2090785|101.7520641
25.266703|51.544826
15.5381491|32.5674989
36.756336|137.113551
21.6129551|39.1597214
30.0450682|31.3709303
30.0433655|31.2628646
24.071264|52.647976
6.1215343|102.2635222
24.6885337|46.641951
41.0744561|28.7519347
30.0446746|31.2618856
15.5308999|32.5685592
3.0835542|101.6894486
19.3599807|-99.1471719
24.434505|54.431999
11.0766931|106.1663107
24.0636304|120.444673
3.175567|101.551706
1.4971523|103.7415396
3.137349|101.3340382
21.5430887|39.1615886
25.066008|55.192077
23.695|120.53794
1.5217698|103.7714011
52.4294542|16.8933902
34.7855232|137.3655062
15.532914|32.560706
15.5367924|32.5648547
24.4458725|39.4995679
28.5773707|77.2256062
21.5491689|39.1460758
24.081707|52.656623
15.52616|32.5621969
3.1339658|101.7565768
30.0476626|31.2654184
15.5378276|32.5674989
3.0530154|101.7466949
2.748721|101.9703919
1.6111169|103.6609653
-41.25935|174.947052
3.2127068|101.4789649
22.3186167|114.1748773
21.5420949|39.232842
26.4019347|43.9307974
24.4849484|39.60779
21.478438|39.218249
10.772373|106.722546
24.4847232|39.6079011
21.5430952|39.1615715
25.859405|51.555521
24.6419826|46.7365163
3.235294|101.678662
21.4377362|39.8350059
44.7601066|18.1857605
25.0610615|121.3691593
22.4292926|114.2500088
1.544069|103.628466
21.4462758|39.7996709
30.0451343|31.3607876
32.52741645|-9.109262034
21.4191787|39.8272385
-23.8341527|-46.8189787
2.9392783|101.6710773
1.557521|103.738144
24.472|39.613002
4.1573451|117.9024521
24.9707543|121.1944752
1.323029|103.9370656
21.542987|39.161739
30.0396763|31.2618789
21.6291074|39.1660992
19.0371428|99.8273069
15.5257576|32.5724471
30.0523898|31.3411011
21.477624|39.792994
15.530548|32.566792
30.0485942|31.2673162
5.3001503|103.1446604
-2.609727|140.9909765
24.472533|39.611459
30.0507328|31.2671951
25.02642|121.534876
21.4284259|39.8557146
30.0439977|31.262755
24.4764249|39.5847297
21.543003|39.161725
26.4088922|50.179741
26.2142761|50.602117
30.0473596|31.370588
30.0442065|31.2624432
21.3842202|39.8655888
13.6796734|102.5627426
30.0470755|31.2653826
35.269888|129.08565
15.5378276|32.5674989
13.672407|102.562117
34.1204843|133.7377339
56.468234|84.952087
25.2772969|55.3501459
-33.7447325|150.9933841
13.662472|102.552087
13.6674096|102.5610934
41.0803384|28.9973439
35.9612225|139.9544022
2.2514742|102.2773064
21.4970983|39.7957178
15.536723|32.565418
23.4373799|120.4251395
26.8343534|75.8248758
19.3599807|-99.1471719
13.668916|102.561563
14.55088318|121.0170395
4.4594886|114.0388616
25.745025|55.913711
11.0745143|106.1671887
14.5622003|121.0157104
36.6074377|140.6467134
3.152538|101.775176
33.4659321|130.5630745
13.67472|102.562548
35.116479|136.724062
13.6823645|102.5630945
22.3946858|114.1971149
13.6778666|102.5688957
3.1616988|102.9761186
10.6141326|103.5449566
15.540863|32.566131
34.4529952|135.4189503
24.2537056|54.7213211
25.2468136|55.4437084
3.1466324|101.7546536
30.0488094|31.2647289
36.235598|140.358887
3.1544856|101.602218
35.2912721|137.0151841
19.3599807|-99.1471719
13.671015|102.563716
3.28063|113.1201263
3.1220144|101.6764105
24.9680853|121.2164638
22.9185767|120.4653014
13.666187|102.560454
1.366385|103.942443
4.1600214|117.7898025
1.2357148|110.4977175
4.5035638|101.4099138
4.5856342|114.2054814
11.6153903|105.7854273
35.0192749|135.7854895
34.877936|136.993805
3.0078666|101.3903626
33.5217889|-82.1223669
30.0417269|31.26304
3.358205|101.629231
11.076459|106.168815
40.2677968|141.3115888
10.6413748|103.5354405
23.3071407|120.2983497
13.668531|102.560364
10.6046806|103.5642048
3.188897|101.650296
13.7527963|100.5364672
24.7551937|46.7091292
13.640486|102.577071
-33.840992|147.742483
40.273283|141.300079
14.5630235|121.0207644
13.678202|102.561355
33.7272144|130.4666925
10.6379055|103.5152492
14.5651316|121.0056808
33.4117432|126.2594475
13.6390184|102.5761391
30.0440727|31.3565523
13.6596308|102.5589874
37.328422|126.789603
3.2009039|101.7019399
14.5418646|121.0171813
4.6881723|101.0770101
25.1999833|42.6952365
21.5857659|39.1526482
33.4019556|130.6631353
14.539036|121.002889
53.812556|-1.551954
30.044977|31.3768249
10.6398418|103.5338773
1.4699197|103.7554589
2.623751|101.6941982
21.4976985|39.7953861
35.2898265|135.1493505
5.3068688|100.4443378
51.93391|4.049447
13.672571|102.565124
14.558351|121.019303
16.0553804|48.9972609
5.0194182|115.0600041
14.5671292|121.0283563
1.482497|103.7640326
36.7690579|137.0847527
35.864288|139.948687
3.1949384|101.726764
24.462593|39.6581155
30.050703|31.267088
13.679708|102.562809
35.1211392|126.7778639
4.9692783|114.9533555
35.1372449|138.8668826
40.745003|30.341724
33.2286063|130.5681221
35.6683008|139.6973596
40.766033|30.351627
13.681211|102.5833572
22.413656|113.975662
37.3302186|126.7899357
36.918163|127.005426
2.008643|102.578232
15.5364478|32.5685351
13.6537655|102.5610377
13.6679066|102.57294
35.736349|139.711401
24.13711159|120.4544022
10.9547877|105.0794792
30.047177|31.26654
22.7773697|39.0350163
35.5125266|139.653004
10.6327841|103.5083535
21.3909873|39.7977122
10.6328136|103.5195727
13.6655862|102.5693278
22.6913211|120.4305302
11.066022|106.162825
25.2725867|51.5388325
22.3794298|114.1045844
49.2529513|-124.8010963
13.6811631|102.5833818
1.6702648|103.5626721
1.38008|103.753908
30.0433055|31.2641152
24.399004|54.7073989
24.1697729|120.6928837
2.938423|101.6713025
10.9530883|105.0786392
1.3633434|103.9420273
13.671418|102.563382
10.6272649|103.5082082
11.0662465|106.1618597
3.1458439|103.1154731
11.0733741|106.1691974
30.0420384|31.2622599
2.9341029|101.3383193
13.6774779|102.562841
24.4931966|54.3683088
22.650006|120.39467
10.9563768|105.079253
3.2087252|101.5740126
13.6388311|102.5759877
2.9811049|101.4024219
10.9406689|105.0763587
11.066355|106.161615
3.050018|113.9299049
15.5238588|32.5742143
22.7797884|121.1225007
25.0207482|121.4715328
24.6803428|46.633434
2.8486217|112.7904259
22.341319|114.2108119
10.954224|105.1037864
3.04125|101.623476
1.4100921|103.6091507
11.6390068|78.129075
3.0580064|101.5909178
14.5583335|121.0192411
36.330878|139.132489
24.9697727|121.2284188
15.6050159|-87.9460738
11.0661012|106.1619207
3.1629269|101.7197969
11.074928|106.167108
3.0943301|101.5837919
24.2526238|120.6588016
3.0276462|101.5146828
13.641819|102.578049
13.641954|102.578034
13.641949|102.578036
10.641665|103.536686
19.3599807|-99.1471719
35.760337|139.599363
23.5923449|58.4211624
30.041124|31.260123
13.677475|102.561245
3.1342245|101.7229242
25.0124142|121.454053
33.918416|132.126729
30.0449537|31.3769711
2.6666083|101.8365439
39.4745865|-0.352759
13.642045|102.576659
3.2569668|101.5516513
11.074797|106.167051
25.041858|121.5530986
55.869349|-4.247496
30.0436702|31.2609894
1.5275459|109.8176061
13.6622908|102.5584167
3.8959409|103.1453811
11.0745574|106.1671342
36.1321768|128.4532764
24.0887447|120.5332727
13.6710305|102.5636908
10.623696|103.516898
30.0404179|31.2606175
2.0830998|103.1381737
35.5941889|139.6023145
30.0483833|31.266196
3.0989172|101.4047067
21.2732505|40.4387801
3.0025063|101.3988654
3.265315|101.726757
3.7954864|103.2666517
30.0437049|31.2632994
39.4431046|-0.3302811
10.6379088|103.5152204
30.255525|120.064324
30.04625558|31.26483557
35.667842|139.6972401
36.9617343|139.5874319
14.5583296|121.0193542
21.5629684|39.22702
24.9656372|121.5396172
14.56079362|121.0199144
21.424879|39.819637
3.1431301|101.7393928
1.2923978|103.7867425
2.8272091|101.7645284
22.289454|114.197186
55.654309|37.499366
10.6371216|103.5149791
24.5990314|46.7491461
30.0413637|31.2631388
35.406232|139.468289
30.0430332|31.262985
5.3111629|103.1518681
35.667851|139.694648
3.0903543|101.6173522
1.3735704|104.2325088
22.63302|120.34132
1.313114|103.8931933
23.8717488|120.5273124
25.19538|121.4594188
31.9098638|130.452302
3.2514828|101.7312233
13.6667715|102.5711925
13.666339|102.567586
3.1472327|101.7096978
13.6626514|102.5695784
36.1979866|139.4510642
10.6165276|103.5250886
25.00666|121.130644
1.2730721|110.4681038
41.031321|28.979701
35.5612202|45.4824069
34.8091316|135.6527626
35.3035438|135.2330114
13.6890897|102.5773463
14.5583401|121.0192936
30.049537|31.268218
14.5583207|121.0193684
10.634534|103.510551
25.0252656|121.2560109
34.0618068|134.3254043
1.320828|103.866557
25.0046425|121.5154025
36.236358|139.286302
22.418188|113.984206
11.072452|106.1608081
24.1601219|120.6581597
41.008244|28.92771
10.6045674|103.5642395
2.9949339|101.4454491
1.3554742|103.82967
10.6292992|103.5258571
14.5636434|121.005912
36.4919773|139.8545666
25.0328727|121.3017968
3.0400982|101.7522074
10.6342852|103.5105128
3.8254131|113.594366
10.95341|105.0792088
13.6793255|102.561482
2.64894|101.9970503
34.375259|132.365487
11.0743605|106.1608791
36.3061058|139.8328141
25.0411787|121.5384526
30.0425297|31.3372697
1.2842802|103.787758
24.5824048|46.7700587
30.0426965|31.2607487
22.274147|114.23199
43.6415129|144.4404125
3.1366224|101.7794278
31.2728275|30.007834
23.914203|120.3818713
1.3109855|103.9068978
2.7035919|102.7000469
27.8383131|41.7188013
36.7707535|127.1946806
19.3599807|-99.1471719
11.0791496|106.169551
3.1604916|101.7155972
13.6591921|102.5583271
10.617111|103.521703
3.1912459|101.626578
24.4939801|39.6964228
29.6257056|43.5496717
21.4805683|39.7873059
24.1649098|120.63896
13.671022|102.560866
5.2366433|100.4693385
26.2287389|127.6788243
-33.875136|151.206025
10.6331413|103.5083846
13.6792703|102.5631618
30.048379|31.267477
6.208838|102.109796
2.924015|101.815768
26.0907214|43.9594029
13.658705|102.55259
3.0118101|101.4032138
3.0706023|101.707322
22.5463|114.089816
3.183445|101.650094
13.667407|102.5610993
1.3606796|103.5879842
10.634423|103.529309
3.110146|101.4494588
25.0496973|121.3003221
4.8949354|100.7297335
10.610531|103.5171228
6.869882|101.23514
3.2033933|101.4776081
26.2954282|50.1873663
30.0463575|31.3574248
30.0432804|31.2641757
10.963963|105.062446
30.040969|31.26074
30.0558806|31.3400045
21.567625|39.160329
30.052791|31.397116
30.0427797|31.2612334
21.4370562|39.8259897
21.3860066|39.7827707
1.5253239|103.775074
43.7502434|142.4088624
30.0429796|31.2631796
8.1134342|100.0953556
10.9561676|105.0760643
36.710791|137.252717
13.6428489|102.5780341
30.044389|31.3341247
25.026491|121.547958
3.22026|101.573184
1.5414846|103.8193767
13.6417996|102.5780898
2.9898169|101.6744757
30.0469762|31.3729361
34.6768184|137.8799604
14.4899926|49.0441327
13.667746|102.562988
13.670127|102.565686
3.194576|101.7379434
30.043033|31.263093
16.051034|48.9814585
14.5582815|121.0194292
34.672474|137.820388
2.9523584|101.6914742
39.476395|29.893308
13.7167996|100.4821491
30.040921|31.2607601
21.4141189|39.8278612
10.6043722|103.5645438
35.8108206|139.1147791
13.6723998|102.5655448
32.5396813|35.8501461
14.5582996|121.0193439
2.9600557|101.7516342
35.391287|139.393824
36.247273|139.080615
3.229701|101.5681747
6.4315741|101.8191216
36.4361481|139.9760387
21.428166|39.801144
2.997031|101.806568
10.641473|103.536836
25.712768|51.5412194
30.043004|31.263067
25.0079296|121.2866661
30.0520555|31.3726176
14.5373766|49.11756
3.2015467|101.4854345
24.7440983|46.7231819
25.0765739|121.6439369
10.6243534|103.53574
30.0449087|31.3586159
34.671058|133.728991
10.6295391|103.5258947
13.63861|102.575481
10.6272295|103.5080918
30.05214|31.341055
3.128754|101.5377789
2.966118|101.519228
30.0478306|31.2665271
1.384547|103.896782
13.6429589|102.5758821
11.067013|106.1540026
35.986347|139.83828
1.630241|103.690253
13.6672993|102.5662635
2.8103014|101.6556934
30.041625|31.2617919
10.625366|103.5073977
40.3498421|27.9709986
14.5614254|121.0191003
37.083839|126.856498
30.046963|31.26721
34.565658|135.625093
30.0449723|31.3768351
25.1164915|121.5264003
3.0231975|101.4064045
25.0352166|121.6134788
33.42059479|134.0171517
13.6811895|102.5833578
3.110069|101.586639
14.5582794|121.0194476
3.0579545|101.7468678
13.6610282|102.5558206
30.0447424|31.2618099
30.0474298|31.2667434
3.168406|101.697226
13.6724345|102.5655947
35.2217797|136.6049263
3.0101232|101.4711584
5.329847|100.284562
5.9335879|102.2439008
36.0507845|140.0810081
13.6537611|102.5611354
1.3137228|103.8728571
4.8421643|100.9010745
25.1297412|121.740767
25.1064239|121.8100722
25.0635556|55.2078295
30.0408319|31.2607046
34.781505|133.593507
14.5632616|121.0203403
14.5583456|121.0193014
-3.7728836|-39.2934921
2.4605433|101.885073
34.7652779|135.029006
30.0471748|31.26652
10.953137|105.078904
35.464229|136.739317
1.457021|103.9142177
6.12986|100.38632
22.3665848|114.1110759
22.368762|114.120867
-33.909993|151.221059
13.67567568|102.5654307
13.6740126|102.569193
10.6091454|103.5489333
10.6118926|103.5398102
30.0084892|31.3003762
13.6723719|102.5604391
30.0477404|31.2652151
13.666477|102.560771
10.6221341|103.5156818
30.043047|31.2622475
2.8232735|101.7041607
30.0435503|31.2637405
10.630814|103.512706
10.640629|103.536867
5.361786|100.27476
21.4159393|39.8306202
10.6326223|103.508192
2.9928309|101.4163232
37.552803|139.9354686
11.073368|106.1693022
13.6595134|102.5589689
25.1329118|121.5565697
22.7960066|120.3766852
13.659667|102.558888
3.0780838|101.6556661
14.567246|121.027905
13.652701|102.567607
34.0720877|132.9441838
33.643413|130.473031
24.163056|120.6899738
11.0713756|106.1626023
3.1334097|101.7171057
51.4484264|-0.9403239
30.0472317|31.3785338
21.4162451|39.8303853
10.6304536|103.5268689
6.630242072|124.196369
4.6736792|-74.0816081
3.446362026|102.4134658
45.5223431|-73.7045486
3.0042947|101.484625
33.722745|134.538582
62.19253219|99.09189664
18.2146537|42.4925368
3.10566|101.677363
34.371107|135.255245
1.4012925|103.893191
24.0785299|52.6639608
2.3470258|102.8703594
16.0510226|48.9814451
1.5531451|103.7551693
5.9528509|116.6609833
22.9199752|120.5780942
14.5483771|120.9922432
30.0439825|31.2617079
37.3662524|-122.0480269
51.5549893|0.12299
19.3599807|-99.1471719
24.99972|121.318912
24.1707375|120.5946382
19.3599807|-99.1471719
13.666201|102.561226
19.3599807|-99.1471719
30.0568482|31.2751463
10.6327568|103.5196204
51.0320503|13.7488088
23.839024|120.415729
37.3014615|126.7644235
3.1651144|101.5362533
11.065472|106.150027
24.6970306|46.6402426
5.343438|100.426162
-8.5579776|125.5838036
13.6672945|102.5656976
10.9648962|105.0600406
40.995443|28.789704
41.6318553|2.3596852
3.0119801|101.6044253
10.960412|105.071618
13.6614078|102.5577272
10.6043459|103.5649975
25.006909|55.156109
2.9957857|101.6695011
13.6616769|102.5581785
3.2603617|101.3077446
59.3808755|28.617488
35.2482808|136.6407301
14.432994|103.701195
10.9640526|105.0623503
10.9601497|105.0720595
1.5501807|103.8087057
11.5314049|104.9294392
1.6750544|103.5539948
3.2482883|101.6517011
3.2072273|101.7544457
2.4546788|102.0309532
13.6661172|102.5672744
36.2331581|140.3616953
34.6357011|135.4253595
35.1049078|137.1022737
1.2876681|103.8275166
1.9458335|103.471014
10.6379054|103.5151609
13.6653712|102.5695433
22.3380085|114.2083007
3.8118968|103.3224465
14.4334015|103.701747
4.4275232|101.9683773
24.4969792|54.377756
11.068375|106.148668
15.5366946|32.5638025
30.0488039|31.264576
1.5625287|103.797124
25.1162236|121.5183282
3.0464405|101.5905707
5.3225307|100.2737713
30.0438179|31.263052
25.221559|55.440735
36.239499|139.169106
4.58406|114.1904953
10.612475|103.5349253
13.6626772|102.5532667
21.4156283|39.8220844
10.9530995|105.0786826
3.1668965|101.7033534
1.3170143|103.8350756
13.6554372|102.5741969
3.050051|101.4464975
1.2976062|103.7587867
14.5633578|121.0142835
25.1541212|55.2904387
10.962469|105.060723
3.7419164|113.635529
13.689095|102.577355
14.5346487|120.9889522
15.5360178|32.5651438
11.07445421|106.1636657
13.6698774|102.5668833
23.007215|120.2467958
3.3849104|101.7767905
10.61261261|103.5551114
-37.6781979|144.435388
25.0066827|121.2999956
36.042339|136.012736
13.6754744|102.5688359
14.469905|49.036888
5.3713|100.300711
13.6599564|102.5638426
22.3804595|114.2168638
26.101385|43.9956576
10.6217387|103.51984
14.5624531|121.0147967
15.5386392|32.562919
21.4626367|39.3185161
13.6604972|102.5584739
2.9855896|101.8117471
30.0539049|31.3974437
10.9432031|105.0772544
1.3056687|103.8364196
22.376608|113.988969
13.6889708|102.5775764
11.0762868|106.1667317
1.3257714|103.9227462
10.9606691|105.0707999
3.4122703|102.0388057
3.2527579|101.6502666
13.6810942|102.5833605
24.8341337|46.7494175
13.6588742|102.5573844
3.0732691|101.532348
24.6873993|120.9198189
10.9596906|105.0743165
3.0793269|101.6177139
33.6914321|130.7123185
10.604471|103.563633
3.065451|101.481128
-35.1398542|139.2831039
35.313089|128.75515
10.6243017|103.5186526
1.5065299|110.3467065
3.1768207|101.5479503
10.6217508|103.51989
10.6058252|103.5437896
11.0725519|106.1608282
24.7379604|121.0908204
23.7929569|90.3606312
32.8452443|132.6716982
10.6412654|103.5371806
1.5042794|110.2972446
15.5350604|32.5664608
10.6157364|103.5160384
35.86482583|14.49292682
10.604382|103.563335
2.971576|101.622878
10.6291887|103.5261724
35.126493|126.756801
24.9535475|121.2250875
13.672674|102.5632283
3.1033995|101.7450078
10.6068914|103.5467945
10.963655|105.065569
10.6153923|103.5756667
35.6504448|140.1129738
21.4214504|39.8351882
10.617021|103.520529
19.3599807|-99.1471719
3.109595|101.637171
35.6678|139.696661
-10.48769794|105.6506794
1.6275553|103.6530086
3.0835974|101.5272107
10.9406077|105.0765084
3.0680096|101.6394208
1.3252772|103.922461
15.540959|32.5738609
22.3884976|114.1950247
13.6592298|102.5584306
37.735499|126.6989017
35.9391378|139.3025895
1.598141|103.851153
3.0200377|101.5384565
3.1066434|101.6832335
10.6378954|103.5150084
3.7337915|113.7764841
10.629499|103.526319
25.1569019|55.3865064
35.3773336|128.7104383
14.56364|121.02255
24.6956668|46.771279
36.239454|139.169191
1.3531474|103.8402779
1.4279988|103.7759185
11.0682329|106.1486687
14.577704|121.040686
13.6793559|102.5614489
4.2583022|103.4647246
10.632121|103.5279277
24.5480736|54.6296012
-24.2431133|132.1348965
25.2903|51.497526
13.6811658|102.5833419
31.935404|120.680262
22.9741012|120.2020096
-8.5537492|125.5483134
36.0729017|139.7272283
2.944844|101.722024
35.6683008|139.6973596
10.95329693|105.0789076
14.5578383|121.0011063
14.557321|121.009098
10.6046783|103.5642054
3.1031317|101.6653764
34.1392784|131.5082226
35.425466|139.560258
3.0397144|101.6191547
2.9438243|101.7642723
10.94251|106.7286912
13.6720269|102.5600458
2.3024051|111.8738694
13.667494|102.560949
35.0803454|136.0381349
3.3553671|102.4360878
13.667187|102.561439
13.6595739|102.5636978
11.0660665|106.1618835
2.9743027|101.4592038
51.3466522|12.4000709
1.5011033|103.5171288
1.3722488|103.7738804
5.4870314|102.302436
3.1725758|101.6053078
35.667983|139.69734
1.3209371|103.7551397
10.6045115|103.5635985
10.957442|105.073903
41.0070177|28.5415609
3.2219002|101.5804095
10.6282276|103.5214127
41.604481|127.533954
37.5198788|126.7047331
24.331917|120.729763
3.7505118|103.2416402
13.6611125|102.5654479
1.5711872|110.3400041
35.6680072|139.697255
10.9566184|105.0745928
24.4562443|39.607725
1.4693402|103.622439
13.6811685|102.5833507
1.4788811|103.7659439
1.4665152|103.7364431
2.9372728|101.5027939
25.3621586|55.4600935
25.089968|121.2528301
25.046304|121.5557587
59.5711874|30.1269505
10.629497|103.526191
31.7404205|131.0882212
21.4192558|39.8337408
24.799695|120.943343
1.4856121|103.8522414
24.073786|52.6512083
1.5207831|103.7381169
4.3518347|100.6641819
13.671495|102.5721503
36.2474191|139.0804317
2.9979074|101.4417878
22.280638|114.1877339
13.667393|102.5611053
11.07445164|106.1638637
1.5746038|110.4237882
30.0457933|31.3677033
4.0410495|101.1706842
3.2673319|113.0996741
40.65690639|46.39561285
13.6707877|102.5677393
53.9475034|11.2273515
1.470006|103.7558152
25.275654|55.371595
19.3599807|-99.1471719
25.012002|121.541468
30.0157791|31.4323449
14.3335755|103.1787445
21.43478|39.814183
1.470007|103.755517
25.266925|55.315204
-19.845014|-44.0359029
3.2450005|101.6546703
1.4699164|103.7557464
26.3380162|50.1622059
21.5471756|39.1450809
1.469867|103.7555003
19.3599807|-99.1471719
1.470966|103.7570022
1.473835|103.755995
30.050123|31.2662065
2.825167167|101.7774371
1.4699293|103.7557794
15.5354881|32.5642049
1.4700064|103.7558384
24.2602971|120.6890771
13.6570142|102.5651507
49.49358242|-121.8369498
1.469933|103.755769
24.4589752|39.5911971
35.1458031|136.9048221
2.81631|101.8736
1.6744335|103.5178631
3.1478283|101.7451134
